"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"@partaigerindra @gibran_rakabuming pak!!!!!!","0","0","2025-11-01T16:23:50.000Z","tyzd_darksarts","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6976833924434953218","7567793444720395028","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9f6f7eb77707ed7b8b2984b258fd1c7d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb8cf27b&x-expires=1762776000&x-signature=0JtUZ5ur7jNrEMHMLsIdXDADohU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"apa motor ku nyendat2 juga karena itu😭😭","0","0","2025-11-08T09:37:27.000Z",".ceweksukses","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7150266839741383682","7570286310344639240","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a9d085f76e5fd2711fc56e8527b3af13~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ece3fe3&x-expires=1762776000&x-signature=2vI7FOzFZZahRvK%2FY5CDkljVTAU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kami di kalsel juga sudah kena pertalit brebet","0","0","2025-11-09T02:03:06.000Z","atmadianpratama6","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7189990720572572673","7570540307118637832","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/32867fb1487b14a16e93beef6d3da109~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f30ed5df&x-expires=1762776000&x-signature=JMcM15IQfds258FeQqyKl3M45HM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"banjarmasin juga ada pak gimna ini😌","0","0","2025-11-05T08:30:24.000Z","rararahmah_","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6705978102835545090","7569155795574063893","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1fcfc2a7202856b15ea9460092bb4504~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=39f61fce&x-expires=1762776000&x-signature=QVC9xAhStN4UT2mBbEjauyNx0MU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sepeda motor saya baru,,ikut brebet dan mogok..gimna solusinya","0","0","2025-11-08T15:10:33.000Z","hanny7988","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7362453977323258885","7570372180815545106","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ecf95a9&x-expires=1762776000&x-signature=t%2BxJcst4ai%2FUqw2rRkgBl5ouom0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"BAHLUL... BAHLUL nyari masalah aja jadi mentri gak Becus","0","0","2025-11-05T09:14:21.000Z","pandi.aja35","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7499624392285651975","7569167136069780242","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9fad84644abe5fa00a3ccb59121e8d9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d248042&x-expires=1762776000&x-signature=mnklrbCjDwXnR3N6h064JLGwGDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"wihh ngeriii biasanya beli di situ😅","0","0","2025-11-05T09:19:24.000Z","yaningqomaria","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7209807710324704257","7569168422853935879","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/060328f232db8f75352ff28a398a34de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f447d77b&x-expires=1762776000&x-signature=AcsTDgQ08Qe28SLVeRnmyBDK%2BHc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😩","0","0","2025-11-06T13:33:30.000Z","dicky_fs4","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6821353892854875138","7569604999321223944","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/21c465c054c34d8198f842099276a313~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=77d484c3&x-expires=1762776000&x-signature=lx8y7lEpctpX0AzcnI1pKj%2Fm8JI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"@why @_itz.rapz klk e gara"" nilhh motor ku ok","1","1","2025-11-03T17:53:33.000Z","new_swach","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6963884717121192961","7568558117672715016","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/211cd99fdda8fdbc07fccc71d63b4fc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ecdff7b0&x-expires=1762776000&x-signature=O2Y3FpnIC5zTKe3DLDIiUkBMmIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😭😭😭","0","0","2025-11-01T04:29:01.000Z","oh.kanzu","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7252154399891112968","7567609245526278920","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7253674467560751110~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=988dc454&x-expires=1762776000&x-signature=WoT5hpogfCMZQRkofwdMIF0C6Do%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"anj8ng lah...pom Suasta di beklis si Dajjal nyari kesempatan ga punya kompetitor","0","0","2025-11-01T16:20:18.000Z","sultan_arrasyid_adam","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7067503859896419354","7567792549055775506","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d9746f3a02d45e47bdaa9130c1910257~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bea656fa&x-expires=1762776000&x-signature=rUb5R9ppQ6JgTvsEJNS%2FY%2BwFo9c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"jangan salahin bensin nya barangkali mesin nya","1","1","2025-10-31T06:07:49.000Z","_andri_444","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7044122571947787266","7567263620846912263","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b5d2dfb9ace0c68577b0f7f580f62a47~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fcbf207d&x-expires=1762776000&x-signature=rIu%2Frv1yAOAkUgwqK4RoXA06XYs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pertalite,pertamax dll dioplos semua bang, mtr gw jg korban brebet²nya, kirain emng dasar gwnya aja cewek yg makenya asal2an,pdhl oli aki udh gw ganti semua, ternyata emng pda dioplos bensinya😭","1","0","2025-10-31T21:56:39.000Z","pesonagulajawa","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7055171307696456706","7567508099783836434","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7bcaa85cd3c4fe9ed980ac1a56db6edf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=977b1bd6&x-expires=1762776000&x-signature=6v%2FK3aAGIj6OagiUuhojEpbg0PE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ekspresi si fefek liat vidio ini🗿","1","0","2025-10-31T05:39:50.000Z","menolak_tampan_","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6958161022025581569","7567256424645018376","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/74ca6c2dc14c9565d8a4d8140e85e4a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c725ba95&x-expires=1762776000&x-signature=3Uo3vR%2BoG6al2FNQwNrz2F%2Bkx%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"demo?!","0","0","2025-11-01T03:11:37.000Z","hans37_","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6814382975112709121","7567589282267005703","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bb2e19af6a6ba8da8aa4f7c208da55e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bda2644e&x-expires=1762776000&x-signature=5vDg8hwiGqyjHC6CGBACnqRcPVY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"coba dong masyarakat kompak jangan bayar pajak 🙏","1","0","2025-10-31T07:34:21.000Z","fajri3310","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7312693685274952706","7567285915686175506","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c2ab96a20cb0f595819c212526f90772~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32a9a435&x-expires=1762776000&x-signature=dNKv8qobccTScTHU%2BFqc9sq8EJs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Skenario teori Awal Dari premium dihilangkan suruh ke pertalite drama lagi dioplos suruh pindah ke pertamax di buat drama apa nanti pindah lagi ke turbo deklite yang lebih mahal tapi kualitasny kedepan disamaratakan","0","0","2025-11-04T20:27:15.000Z","arfhio","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6544555917081018370","7568969421918782216","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/16866bbff58f63fd3c88bef2afe05493~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4fa94bf&x-expires=1762776000&x-signature=g2naAd66f9ndnJzYezhbK2ImWuA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Bang, cara baca ""e"" di ""brebet"" itu seperti baca ""e"" di ""enam""","0","0","2025-11-02T12:20:05.000Z","ax_rief","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6864088182906176513","7568101728740180744","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7370130725385404417~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e93f13e&x-expires=1762776000&x-signature=YAxF68WDW3NOC1BozLdWBfcnQJE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ethanol 10%🥀","0","0","2025-11-02T01:24:39.000Z","almasbakso45","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7331988313127191560","7567932746930012929","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e28f931a960544c8fe66a09e862eebb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57fc401d&x-expires=1762776000&x-signature=ApAnsvGviJuLlgR8paV7rF0cyhM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"saran kaa, rekomendasi bensin selain pertalite dong","0","0","2025-11-01T22:18:30.000Z","agh_135","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6899000829882434562","7567884810556506898","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7f887d875117938658862107a1f3def5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=70f6f74d&x-expires=1762776000&x-signature=iZe8Th8Hplmj8V942C6xUUzOhWI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"aku dengernya pertalite + setanol 😅🙄","0","0","2025-11-03T16:23:05.000Z","zellazheear","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6961260637490316289","7568535433551594260","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3dd42a3233b8cde91ed3f34582542dc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=989b6565&x-expires=1762776000&x-signature=QC1Et5PDlhJTeWtoT%2BCOeTeA0mw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"AKU PERTAMAX JG MOGOK JIR","0","0","2025-11-07T23:17:36.000Z","bckupcv","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6904805827271296002","7570126538399810322","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/08a2787fa0f3e0948b484050a94347f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8acf62a6&x-expires=1762776000&x-signature=IU49i6pJZUGXGONMpfv4gqmil3A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pertalite pertamina pelittt","9","0","2025-10-31T07:48:30.000Z","tatsuohori32","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6933281435614200838","7566846485759197969","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c4abac6866a3ff8815e75a8dddcc07fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46e6aca7&x-expires=1762776000&x-signature=4Ef8q9ypd1v7zfTAupKdZRYIBVU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Bahenol ( Bahlil Etanol )🗿","13","0","2025-10-31T05:49:00.000Z","ikomo_chia17","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6698354243605218306","7567258754174960404","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1674329399987201~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cf1abe88&x-expires=1762776000&x-signature=Y3nt1UsvIr0wUJlc%2BWWlyfwYCbo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@Boskky @Fajar Habibullah","1","2","2025-11-02T05:07:42.000Z","vodtc_","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6962430065913529346","7567990297176539912","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/db5f889bd48c0dd9ed1164bd2faaf021~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1670b80d&x-expires=1762776000&x-signature=aD6l2QcVpqV8ZxPMDRtdsl4OC%2Bg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"gilakkk yaa, sepedaku mati di tengah jalan
untung gk di tabrak","1","0","2025-10-31T05:44:19.000Z","sintaminanta","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7300737168540369926","7567257572148822791","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/16fbf015cc960ee5db65a95bc8153ef4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e632200c&x-expires=1762776000&x-signature=Wuu2tgeL9ueYYHGHzfQYurgV%2BLk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"jare pe tangung jawab pertamina🗿","0","0","2025-11-03T11:08:09.000Z","mbuhkarepmu010","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6774791137746289666","7568454284141658888","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/c01e4b786bc10818ec5dd1cda21ceb79~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ad0f5c2&x-expires=1762776000&x-signature=i1UwUOGi6s7i4g%2F%2BSRF3wSB0ack%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"itu etanol kak","0","0","2025-11-06T15:04:27.000Z","motosat5","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7558862467447735297","7569628422890177301","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/649b0db6ddc38b9ccc9d3c4e1e865fff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=30226e29&x-expires=1762776000&x-signature=S%2BL5POmglo4%2Bo6ho9MavZsK0t6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"motorku beat 2018 nyoba isi pertamax malah berat kayak nerobos banjir","0","0","2025-11-04T02:46:53.000Z","omahmendingers","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7209911791533655041","7568696186618954514","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/215fc277b794a42d574a1fa24ae85212~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2d9c816&x-expires=1762776000&x-signature=I9Pidn6MbNZ0vXksTJS7VziIF8g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Mentri Esdm","0","0","2025-11-04T13:51:55.000Z","tigasaudara.15","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7521251349763507207","7568867242692297480","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/da43736a5876d7dd42893791dd5cdd59~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e1ad1ed&x-expires=1762776000&x-signature=WM43%2B%2FXOrnQhZpYW%2FBOVB7V3d0s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pertamina tanggung jawab 4 motorku juga mogok","0","0","2025-11-04T05:05:54.000Z","kandang_nyipelet","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7435643342330004536","7568732002494661384","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1821b936c1a520dd3e1c64b167736f60~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=601ce5ec&x-expires=1762776000&x-signature=q68vF03Dn%2F4x%2FS%2FvhQmvFuZPCxA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bahlul kon dorong mbak 🤪🤪","0","0","2025-11-06T15:32:03.000Z","swidodo70","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7533211875162948629","7569635531427545876","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/45617839cde6864b0d82a7440f12d668~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=44d6c7f4&x-expires=1762776000&x-signature=%2Fbqu6Qfl5mEmqA2iAQaDuNo28Tw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pom mana ngge kak buat jaga""KLO mau ngisi","0","0","2025-11-03T10:50:19.000Z","hayatinur248","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7053758768768959514","7568449689843237640","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0ea60b4bcb14c0b803ff5aaa7e519fc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0bedec7&x-expires=1762776000&x-signature=cc7q0BSQJ1jVTLmkH%2B46n45xfPg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Riau iya jugak sih","0","0","2025-11-07T04:39:14.000Z","rice.bowl.lubuksa","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7451210785953580037","7569838361344459536","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5f3c5930fce2b554ef4df00892370c0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8485010f&x-expires=1762776000&x-signature=CUm4dJxrgT%2FGAbhyud4wD1iOwSU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"panik","0","0","2025-11-06T07:05:03.000Z","kang_azma237","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7402195875953132550","7569504867828990741","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8ab2d87a488b66ac0df1f50fe78024ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a22401b&x-expires=1762776000&x-signature=rzGiKGKT%2BjBUVrsxr2I3FuFmFSE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"klo di campur air memang bahaya bget di takap saj klo dikasih air","0","0","2025-11-06T10:25:46.000Z","user195511133","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7281235169410712581","7569555930653688594","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/781c5aac1cfa3750bdee9bf98c64ec69~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa4c4a80&x-expires=1762776000&x-signature=Jba4IgcgEuMl7NCbM1Wie5tmx3w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kita sebagai rakyat sudah bayar pajak masih saja dirugikan, kami minta ganti rugi ku ulangi kami minta ganti rugi.","0","0","2025-11-06T08:19:19.000Z","udiyjenios","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6975420980416234498","7569524008393261842","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8357a50745887c809c63e289607a12f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b12f5386&x-expires=1762776000&x-signature=rl%2BnIDFMvYxAbuQnYnSb6q4MS10%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"anehnya pas pejabat sidak pernyataannya pertalite aman2 aja , kan anj kapitalisasi 🗿","0","0","2025-10-31T17:13:10.000Z","farodisfa","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7038929882424394779","7567435078700155649","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/33e91ee1247da256a38bb52be84be7c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba9edbee&x-expires=1762776000&x-signature=FPhrK%2BwKysuWaK1UIvihHZyaEEE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"motor w rusak anjirrr, kyk gini. udah ke bengkel habis 1jt lebih ga ngaruh, baru sadar gegara pertalitenyaaa😡😭😭","0","0","2025-10-31T17:11:55.000Z","404.gok","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7426784146419287045","7567434734890189575","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1f4f054aadd999de392ef611d1dddb7f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c41328b&x-expires=1762776000&x-signature=YIKRQP2AlrwbOPamsLIourwCRZw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"di banjarmasin juga banyak motor brebet","0","0","2025-11-06T10:47:43.000Z","taurusxgirl_","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6959661963131569153","7569562251793154823","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/06358e855f4db6c2b094fd7d9dd015d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a2d22644&x-expires=1762776000&x-signature=my%2BAfB3eBEPb4c%2FqdGzE%2FmIaf6c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ke suen langsung ae sidang","0","0","2025-11-08T03:45:56.000Z","jonirico531","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6796832130024555522","7570195759392408328","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7324691324606054402~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2cbcb377&x-expires=1762776000&x-signature=BbLLprjpzhI8jEVvpwwkNrgpDn8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"smua pulau pak,kami di Banjarmasin pun byk yg mogok.minta tolong di usut pa","0","0","2025-11-05T07:52:00.000Z","kaii69816","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7421199813784830982","7569145868475073300","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a27ecc70b00fe975fae75f7083f14fc7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=50a17816&x-expires=1762776000&x-signature=ATx52jY8xuvSPmuy%2FQ7zP7parMs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yang heran kok Pertamina bilang aman ajaa yaaa? gw bingung","0","0","2025-11-03T00:44:02.000Z","bemben071","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6784766170752943106","7568293370377847573","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ab307d989c5376f2595be0414f5d9c4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=051c4c69&x-expires=1762776000&x-signature=yVFPeF%2F1iS0h%2FTTuqAsy4gpIbqU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ngene jare wong” cak ji setingan","0","0","2025-11-03T14:17:57.000Z","gamallu","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7019666870123512833","7568503187793167111","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a712206111cfba805769235ae0b85085~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=43240fa5&x-expires=1762776000&x-signature=wKIoBKRNt0drWnTbaxC%2B%2BU7U6Tc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pak prabowo mohon sekali di tindak.ada kecurangan lagi dari pertamina","0","0","2025-11-06T09:46:11.000Z","muhammad_banihasan","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7513125437616718856","7569545736691434261","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f4e9ccfa65e57550acca26578505de2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=abaa0d31&x-expires=1762776000&x-signature=JxPRFUvnVOv6Tfm2ZD9YA5kCt4E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"pertamina gk ngaku di kalimantan kya gitu juga banyak motor yng rusak habis ngisi bensin di pertamina","0","0","2025-11-06T09:44:45.000Z","muhammad_banihasan","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7513125437616718856","7569545774237762325","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f4e9ccfa65e57550acca26578505de2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=abaa0d31&x-expires=1762776000&x-signature=JxPRFUvnVOv6Tfm2ZD9YA5kCt4E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Motorku mati tiba”terus pas jalan apa ini jg efek bensin ini? Adakah yg sma?","0","0","2025-11-06T09:12:03.000Z","acelclassic","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6959479313129440262","7569537621077459719","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/cdbc2fd8bb0cb06aff3c382683870304~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0de41cf2&x-expires=1762776000&x-signature=JpRQziYWoMqlsWBm664%2BCfm2ABs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Kalsel juga banyak yg mogok sepeda motornya hbis ngisi dpom,dengrkn keluhan masyarakat pak peresedin Prabowo 🙏","0","0","2025-11-06T08:58:46.000Z","norhidayaghalim","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6961304496144811010","7569534188740330248","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7cad4f1eb6f00cfb73d0309c075404de~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=571b1bbc&x-expires=1762776000&x-signature=jzanQ31OmN1nP3jq6btO9woB3vg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
